,ISO_A3,AG.PRD.CROP.XD,AG.PRD.FOOD.XD,AG.PRD.LVSK.XD,CC.EST,CC.NO.SRC,CC.PER.RNK,CC.PER.RNK.LOWER,CC.PER.RNK.UPPER,CC.STD.ERR,EG.ELC.ACCS.UR.ZS,EG.ELC.ACCS.ZS,ER.LND.PTLD.ZS,ER.PTD.TOTL.ZS,GE.EST,GE.NO.SRC,GE.PER.RNK,GE.PER.RNK.LOWER,GE.PER.RNK.UPPER,GE.STD.ERR,IQ.SPI.PIL1,IQ.SPI.PIL3,IT.MLT.MAIN.P2,IT.NET.SECR,IT.NET.SECR.P6,PV.EST,PV.NO.SRC,PV.PER.RNK,PV.PER.RNK.LOWER,PV.PER.RNK.UPPER,PV.STD.ERR,RL.EST,RL.NO.SRC,RL.PER.RNK,RL.PER.RNK.LOWER,RL.PER.RNK.UPPER,RL.STD.ERR,RQ.EST,RQ.NO.SRC,RQ.PER.RNK,RQ.PER.RNK.LOWER,RQ.PER.RNK.UPPER,RQ.STD.ERR,SE.SEC.DURS,SH.TBS.INCD,SM.POP.NETM,SP.ADO.TFRT,SP.DYN.CBRT.IN,SP.DYN.CDRT.IN,SP.DYN.LE00.FE.IN,SP.DYN.LE00.IN,SP.DYN.LE00.MA.IN,SP.DYN.TFRT.IN,SP.DYN.TO65.FE.ZS,SP.DYN.TO65.MA.ZS,SP.POP.0004.FE.5Y,SP.POP.0004.MA.5Y,SP.POP.0014.FE.IN,SP.POP.0014.FE.ZS,SP.POP.0014.MA.IN,SP.POP.0014.MA.ZS,SP.POP.0014.TO,SP.POP.0014.TO.ZS,SP.POP.0509.FE.5Y,SP.POP.0509.MA.5Y,SP.POP.1014.FE.5Y,SP.POP.1014.MA.5Y,SP.POP.1519.FE.5Y,SP.POP.1519.MA.5Y,SP.POP.1564.FE.IN,SP.POP.1564.FE.ZS,SP.POP.1564.MA.IN,SP.POP.1564.MA.ZS,SP.POP.1564.TO,SP.POP.1564.TO.ZS,SP.POP.2024.FE.5Y,SP.POP.2024.MA.5Y,SP.POP.2529.FE.5Y,SP.POP.2529.MA.5Y,SP.POP.3034.FE.5Y,SP.POP.3034.MA.5Y,SP.POP.3539.FE.5Y,SP.POP.3539.MA.5Y,SP.POP.4044.FE.5Y,SP.POP.4044.MA.5Y,SP.POP.4549.FE.5Y,SP.POP.4549.MA.5Y,SP.POP.5054.FE.5Y,SP.POP.5054.MA.5Y,SP.POP.5559.FE.5Y,SP.POP.5559.MA.5Y,SP.POP.6064.FE.5Y,SP.POP.6064.MA.5Y,SP.POP.6569.FE.5Y,SP.POP.6569.MA.5Y,SP.POP.65UP.FE.IN,SP.POP.65UP.FE.ZS,SP.POP.65UP.MA.IN,SP.POP.65UP.MA.ZS,SP.POP.65UP.TO,SP.POP.65UP.TO.ZS,SP.POP.7074.FE.5Y,SP.POP.7074.MA.5Y,SP.POP.7579.FE.5Y,SP.POP.7579.MA.5Y,SP.POP.80UP.FE.5Y,SP.POP.80UP.MA.5Y,SP.POP.BRTH.MF,SP.POP.DPND,SP.POP.DPND.OL,SP.POP.DPND.YG,SP.POP.GROW,SP.POP.TOTL,SP.POP.TOTL.FE.IN,SP.POP.TOTL.FE.ZS,SP.POP.TOTL.MA.IN,SP.POP.TOTL.MA.ZS,SP.RUR.TOTL,SP.RUR.TOTL.ZS,SP.URB.GROW,SP.URB.TOTL,SP.URB.TOTL.IN.ZS,VA.EST,VA.NO.SRC,VA.PER.RNK,VA.PER.RNK.LOWER,VA.PER.RNK.UPPER,VA.STD.ERR,Happiness score
41,FIN,98.69,98.15,97.85,2.24686503410339,10.0,99.5283050537109,96.698112487793,100.0,0.162994086742401,100.0,100.0,13.3991909,13.1312368580998,1.75458240509033,7.0,96.698112487793,90.0943374633789,100.0,0.238242536783218,100.0,84.1375,3.25,729439.0,131286.012181913,0.894830107688904,7.0,78.7735824584961,61.7924537658691,95.2830200195312,0.226557314395905,1.95789980888367,10.0,100.0,93.3962249755859,100.0,0.164599150419235,1.77915287017822,7.0,97.1698150634766,88.6792449951172,99.5283050537109,0.234129175543785,6.0,3.9,13999.0,4.1,8.1,11.4,83.8,81.1878048780488,78.7,1.32,93.502765,87.129487,4.14891075996797,4.45891873234215,411921.0,14.655412770981,431100.0,15.7026523072315,843021.0,15.1728770072547,5.02989628213656,5.38540911423567,5.47660572887651,5.8583244606537,5.322196457613,5.68690976895725,1678325.0,59.7117562788079,1741592.0,63.4368590896722,3419917.0,61.5524120355284,5.27190998167817,5.72664963355681,5.96232777684721,6.46002911091184,6.26786405205533,6.84478989555501,6.23561220796517,6.81861929538444,6.1014852081234,6.60520015121603,5.73142740632561,6.15951464768309,5.85729522264208,6.10704560770398,6.51892182513328,6.65958678576451,6.44271614042467,6.36851419293923,6.54152308976948,6.18301887826196,720465.0,25.632830950211,572703.0,20.8604886030963,1293168.0,23.2747109572169,6.56640767080143,5.94359349917178,5.10938423416409,4.26118733803174,7.41551595547604,4.47268888763078,1.052,62.4631825860101,37.8128475047786,24.6503350812315,0.271944526506117,5556106.0,2810712.0,50.5878000160628,2745395.0,49.4122180320516,795579.0,14.319,0.371193268862735,4760527.0,85.681,1.60676980018616,9.0,98.5507278442383,94.6859893798828,100.0,0.109558649361134,7.821000099182129
42,FRA,94.72,94.02,93.18,1.25943613052368,10.0,85.3773574829102,81.1320724487305,90.0943374633789,0.162994086742401,100.0,100.0,28.3997669,36.6481015757199,1.16521215438843,7.0,83.0188674926758,76.4150924682617,93.3962249755859,0.238242536783218,100.0,81.28125,57.1,3227132.0,47477.8542964987,0.393339216709137,7.0,57.0754699707031,46.698112487793,72.6415100097656,0.226557314395905,1.18058335781097,10.0,85.3773574829102,78.7735824584961,89.6226425170898,0.164599150419235,1.1889523267746,7.0,85.3773574829102,75.9433975219727,93.3962249755859,0.234129175543785,7.0,7.2,66601.0,9.442,10.6,9.8,85.2,82.2292682926829,79.4,1.794,92.776756,85.982675,4.92447149042789,5.49366929361373,5716271.0,16.2745478005516,5974117.0,18.1875306016121,11690387.0,17.1990019346205,5.49103656048218,6.12914379428884,5.85903974964153,6.56471751370958,5.71551949402249,6.42427689660273,21056374.0,59.9486932940292,20503039.0,62.4192118640094,41559412.0,61.142578102636,5.45615325859432,6.03109536044699,5.20580766327407,5.47716645645615,5.82428071549292,5.93540355992838,6.13902245217111,6.18663476075457,6.2769626371375,6.44998052975804,6.2269276542717,6.5151305545243,6.488945433871,6.76265550117706,6.42615429271152,6.54131768174458,6.18891969248256,6.09555056261659,5.95778618909007,5.63278110252881,8351347.0,23.7767589054192,6370166.0,19.3932575343785,14721512.0,21.6584199627435,5.83955217260508,5.34998510373997,4.26575066271012,3.67863577570787,7.71366988101394,4.73185555240182,1.049,63.5521479466553,35.4228110830827,28.1293368635726,0.305015246719983,67971311.0,35123991.0,51.6747291843851,32847321.0,48.3252723629647,12568575.0,18.491,0.633124073177648,55402736.0,81.509,1.11015677452087,10.0,86.4734268188477,75.8454132080078,92.2705307006836,0.109034642577171,6.686699867248535
43,GAB,106.23,105.76,104.13,-1.04297661781311,9.0,16.5094337463379,7.07547187805176,23.5849056243896,0.172740280628204,98.5,93.5,22.4427567,25.1293504740264,-0.685424149036407,7.0,26.4150943756104,12.2641506195068,41.9811325073242,0.247164711356163,60.0,59.11875,1.79,69.0,28.8824742820403,0.0603694021701813,6.0,48.5849075317383,35.3773574829102,58.9622650146484,0.233049780130386,-0.823756873607635,10.0,23.1132068634033,13.2075471878052,32.5471687316895,0.171416208148003,-0.702257215976715,6.0,25.4716987609863,13.6792449951172,40.5660362243652,0.228334546089172,7.0,509.0,1000.0,89.807,26.803,7.307,68.359,65.694,63.361,3.46,69.346487,57.506446,12.9904183084957,12.7231532256771,430789.0,36.7100899199651,436037.0,35.8728824122,866825.0,36.2841239560191,12.5692806402792,12.2916040212109,11.1503909711902,10.858125165312,9.38437376436742,9.09034067747178,693560.0,59.1023938889874,735750.0,60.5304217302363,1429309.0,59.8289655576566,8.34737977721118,8.14949677273922,7.95368167377936,8.03012247178024,7.71171072904026,8.10959564526499,6.90420353680651,7.44884120132834,5.74701232564798,6.23465400580582,4.55837639583873,4.88673633047019,3.5668451658645,3.72281632852861,2.78468974544265,2.80015417466575,2.14412077498875,2.05766412218137,1.60892143762868,1.4573783972005,49140.0,4.18751619104754,43718.0,3.59669585756367,92858.0,3.88691048632426,1.15356952947112,0.992016072338687,0.743978634634525,0.615094390847586,0.681046589313227,0.532206997176892,1.021,67.1431439947555,6.49670575082085,60.6464382439347,2.02168710210066,2388992.0,1173488.0,49.1206333047578,1215505.0,50.8794085539006,221340.0,9.265,2.36615672759587,2167652.0,90.735,-0.880173981189728,11.0,24.1545886993408,19.3236713409424,29.9516906738281,0.121476508677006,4.9583001136779785
44,GBR,94.33,101.24,105.24,1.62012147903442,8.0,92.9245300292969,89.1509399414062,96.2264175415039,0.172809481620789,99.9,100.0,27.7695599,39.9333390850154,1.23809003829956,6.0,85.8490600585938,76.4150924682617,96.2264175415039,0.265472203493118,100.0,78.6875,44.1,3003030.0,44298.3581891401,0.533176064491272,8.0,63.6792449951172,51.886791229248,77.8301849365234,0.214086413383484,1.41379821300507,9.0,89.1509399414062,84.4339599609375,93.8679275512695,0.168175846338272,1.5665100812912,7.0,93.3962249755859,84.9056625366211,99.5283050537109,0.234129175543785,7.0,7.6,165790.0,9.985,10.0,9.1,83.8,82.0585365853659,80.4,1.57,92.047562,88.073559,5.06526743143216,5.46575000497595,5768626.0,16.8224962742467,6072239.0,18.1261629032107,11840865.0,17.4667211276054,5.78823553803526,6.23796929491885,5.96899330477929,6.42244360331592,5.48011186506239,5.90792750174518,21488972.0,62.6662485121768,21465707.0,64.0770085627086,42954679.0,63.3633950575328,5.61661873893682,6.08367591441752,6.28407775945761,6.77214638929569,6.65556006641411,6.93316329577111,6.55711493432201,6.59024098939607,6.33784006123731,6.36481851935428,6.01043147958912,6.02064473188509,6.76406568043684,6.68348157663956,6.851380004257,6.73820802055798,6.10904792246363,5.98270162364609,5.21566365643362,5.01215480404474,7033543.0,20.5112552135765,5961912.0,17.7968285340807,12995456.0,19.1698838148618,4.98411004641541,4.64901995391432,4.25115320342305,3.79631918876927,6.06032830730437,4.33933458735236,1.055,57.819826799311,30.2538775810663,27.5659492182447,1.13444824466953,67791000.0,34291141.0,50.5836190337824,33499858.0,49.4163794849322,10576752.0,15.602,1.42635008254294,57214248.0,84.398,1.25854110717773,10.0,89.8550720214844,80.6763305664062,96.1352691650391,0.13832688331604,6.942500114440918
45,GEO,119.42,113.64,105.66,0.620420038700104,8.0,72.1698150634766,63.2075462341309,79.7169799804688,0.171835422515869,100.0,100.0,11.1115513,8.53576812137833,0.650143086910248,5.0,72.6415100097656,59.4339637756348,82.0754699707031,0.28508922457695,100.0,86.08125,8.33,18350.0,4942.75827999554,-0.43653005361557,5.0,30.1886787414551,16.9811325073242,45.7547187805176,0.240797773003578,0.16946941614151,9.0,56.6037750244141,50.4716987609863,64.1509399414062,0.160526990890503,1.0323086977005,6.0,81.6037750244141,72.1698150634766,91.0377349853516,0.240944251418114,6.0,60.0,-9999.0,29.693,13.099,15.197,76.461,71.587,66.76,2.063,85.344329,62.090077,6.18383025471368,7.44511152127514,381444.0,19.3873416700892,407989.0,23.380249039702,789432.0,21.2641566954044,6.8517198023569,8.2922703715141,6.35179161301864,7.64286714691274,5.13604970809596,6.30619139028654,1233121.0,62.6748841580641,1147606.0,65.7648392713525,2380726.0,64.1272780273292,5.06675871869622,6.22604936759961,5.76284339984428,6.77977080120148,7.1098602337752,7.95954319331159,7.05855970489597,7.60090693156053,6.49483341186312,6.73727081327534,6.31628942972256,6.37207205338862,6.14981467809926,5.98920284397646,6.68108759136962,5.96954375865234,6.89878728170189,5.82428811809997,5.79917707501316,4.41318056443734,352924.0,17.9377741718467,189420.0,10.8549116889455,542343.0,14.6085652772665,4.73189426446985,3.1331809280736,2.65885904197018,1.50784048072714,4.7478437903935,1.80070971570747,1.067,55.939868762722,22.7805719767836,33.1592967859384,0.104889950638883,3712502.0,1967488.0,52.9962864395622,1745015.0,47.0037402670933,1473975.0,39.703,0.812214346055553,2238527.0,60.297,0.0156398266553879,9.0,48.3091773986816,40.0966186523438,55.5555572509766,0.128053158521652,4.973199844360352
46,GHA,137.06,135.5,119.16,-0.0643710345029831,13.0,52.8301887512207,44.8113212585449,59.9056587219238,0.14755292236805,95.0,85.1,14.8440571,7.68461902209882,-0.106421269476414,11.0,48.113208770752,34.4339637756348,60.8490562438965,0.203998982906342,66.6,79.1375,0.996,1629.0,48.661916777667,-0.195024788379669,6.0,41.0377349853516,25.0,51.886791229248,0.233049780130386,-0.0795473381876945,14.0,51.4150924682617,40.0943412780762,56.1320762634277,0.146288320422173,-0.178818702697754,10.0,44.8113212585449,34.4339637756348,54.7169799804688,0.173512041568756,6.0,133.0,-9999.0,63.41,27.08,7.585,66.13,63.945,61.805,3.507,66.77967,57.89441,12.7062481571152,13.1496492581707,6105529.0,36.3841086778212,6259585.0,37.4935134467032,12365113.0,36.9373919641612,12.4099504217808,12.7811402551327,11.2679100989252,11.5627239333998,10.0810535592079,10.3209834230247,10022310.0,59.7250177524779,9898418.0,59.2893088573906,19920727.0,59.5077206431421,8.7479670165039,8.9218256035321,7.67164780895449,7.78554708325001,7.27904928717156,7.37026990740315,6.77061569812468,6.82600589531746,5.79114850367885,5.88252030257115,4.41361521495217,4.4300205308565,3.40682207643088,3.17541997091424,2.99798471534894,2.50446021199795,2.56511387210445,2.07225592852328,1.74355970613005,1.45210444648343,652918.0,3.89087356970091,537111.0,3.21717769590619,1190029.0,3.55488739269678,1.02552590598421,0.896046564999599,0.577438227455306,0.499903729321533,0.544349730131348,0.369122955101626,1.038,68.0454182219354,5.97382314410513,62.0715950778302,1.93898294382388,33475870.0,16780756.0,50.1279160183141,16695114.0,49.8720839816859,13853989.0,41.385,3.01961006667106,19621881.0,58.615,0.400153130292892,13.0,59.4202880859375,55.0724639892578,65.2173919677734,0.120508655905724,4.872000217437744
47,GIN,150.02,144.8,108.73,-0.971789538860321,12.0,18.8679237365723,10.3773584365845,25.0,0.151863604784012,91.0,47.7,37.5654716,26.1257586943211,-0.914215862751007,10.0,16.0377349853516,9.90566062927246,31.6037731170654,0.213582724332809,80.0,68.88125,0.0,107.0,7.72042480230481,-0.838682115077972,6.0,16.9811325073242,12.2641506195068,29.2452831268311,0.233049780130386,-1.09771931171417,13.0,14.6226415634155,8.01886749267578,21.698112487793,0.149735406041145,-1.05010461807251,9.0,15.5660381317139,7.07547187805176,21.698112487793,0.174772426486015,7.0,175.0,-4000.0,112.231,33.855,9.87,60.238,58.985,57.643,4.303,57.901046,52.708505,14.8680706328854,15.7188190288327,2832603.0,40.4350307741095,2924799.0,42.6727526327615,5757403.0,41.5416772536904,13.4939293641169,14.2286059859761,12.0730307771072,12.7253276179527,10.542408445124,11.1006387492304,3903149.0,55.7169297250568,3738089.0,54.538635720351,7641239.0,55.1342143589011,9.42739165181664,9.89368283138946,8.33282360171815,8.63245219593757,6.88145531671249,6.90863901768597,5.35396631745828,5.11360486254782,4.20389759469249,3.72262555405441,3.46966994586472,2.93265120323547,2.9791213692507,2.50922086600273,2.51126268955146,2.10307965252509,2.01493279286793,1.62204078774208,1.52882369907273,1.1603263486246,269567.0,3.84803950083369,191132.0,2.78861164688752,460700.0,3.32410838740848,1.0517934190163,0.754382099847972,0.705156887539978,0.502821701716657,0.562265495204681,0.371081496698288,1.045,81.3755858179544,6.02912695179407,75.3464588661603,2.39091413366776,13859341.0,7005320.0,50.5458376411981,6854020.0,49.4541551434516,8638804.0,62.332,3.46925282214332,5220537.0,37.668,-1.08316206932068,12.0,19.3236713409424,14.0096616744995,23.6714973449707,0.121217235922813,4.890500068664551
48,GMB,70.82,71.08,73.35,-0.275547713041306,12.0,46.698112487793,33.9622650146484,53.301887512207,0.151863604784012,82.8,65.4,7.7185812,2.88837365820367,-0.653572559356689,10.0,27.3584899902344,14.1509437561035,41.0377349853516,0.213582724332809,90.0,82.625,2.39,131.0,48.4110817770341,0.0439732819795609,6.0,48.113208770752,35.3773574829102,58.4905662536621,0.233049780130386,-0.455120772123337,13.0,37.7358474731445,24.5283012390137,44.3396224975586,0.149735406041145,-0.714570105075836,9.0,24.056604385376,15.5660381317139,36.3207550048828,0.174772426486015,6.0,145.0,-3000.0,60.681,32.696,7.137,64.344,62.906,61.481,4.586,63.08421,56.844206,15.1206885265916,15.6371556856206,576251.0,42.3820860702368,588840.0,43.7365143147879,1165091.0,43.0559661669362,14.285110141749,14.7308433636502,12.9762874018962,13.3685152655171,11.0263838600471,11.3471387136188,748675.0,55.0635196965117,726577.0,53.9669918705226,1475251.0,54.5179549680856,9.06611005569787,9.29631183917821,7.53292926083564,7.63799500124412,6.36605408569956,6.2944957978512,5.38816039633525,5.16357370193897,4.55831875245007,4.24092072181144,3.84530804460243,3.47732919369993,3.15612687611655,2.79536668065526,2.44190262691252,2.17687276940732,1.68222573781476,1.53698745111729,1.03812946941765,0.966809895011272,34731.0,2.55439423325147,30919.0,2.29649381468951,65650.0,2.42607886497817,0.640896932093903,0.60040777369674,0.484386871100579,0.430947721035255,0.390980960639338,0.298328424946243,1.032,83.425871258518,4.45009018804258,78.9757810704755,2.47214748808282,2705992.0,1359657.0,50.2461574165777,1346335.0,49.7538425834223,978162.0,36.148,3.4636847955036,1727830.0,63.852,-0.04075588285923,13.0,45.4106292724609,38.6473426818848,52.6570053100586,0.120508655905724,5.163599967956543
49,GRC,94.17,102.76,100.09,0.0375978611409664,10.0,56.6037750244141,48.113208770752,62.2641525268555,0.162994086742401,100.0,100.0,35.2163315,11.0283414195877,0.446967661380768,7.0,66.9811325073242,55.1886787414551,76.8867950439453,0.238242536783218,100.0,74.33125,46.8,136391.0,13080.6616988201,0.106463775038719,7.0,50.0,36.3207550048828,60.3773574829102,0.226557314395905,0.325134873390198,10.0,59.4339637756348,54.2452812194824,68.8679275512695,0.164599150419235,0.464378982782364,7.0,67.4528274536133,54.2452812194824,75.9433975219727,0.234129175543785,6.0,2.2,5000.0,8.315,7.3,13.4,83.3,80.6365853658537,78.1,1.43,92.648841,84.229861,3.85964439157285,4.25504933990792,702778.0,13.2002023922721,743372.0,14.5675554270947,1446149.0,13.8693839395411,4.34313599395313,4.79152848547644,4.99742200674616,5.52097760171037,4.94091171570637,5.61597214857478,3333163.0,62.6064530169687,3267986.0,64.0414158909664,6601149.0,63.308722768701,5.0301985413122,5.79925180972679,4.82470400224495,5.43015431498169,5.05342311111547,5.29575906801456,5.92771548308425,6.22927528093535,7.3338816205111,7.55774293114056,7.46924983979479,7.49600041082977,7.82451126566079,7.55374875280306,7.33755907979785,6.8437884722504,6.86429835774098,6.21972270170945,6.25922429371094,5.68379447729093,1288052.0,24.1933445907591,1091568.0,21.3910286819389,2379620.0,22.8218932917579,5.72660560701275,5.15487082177957,4.84961643156701,4.27323957573562,7.35789825846844,6.27912380713274,1.064,57.9561073382831,36.048572756046,21.9075345822371,-1.35539459324563,10426919.0,5323993.0,51.0600751797959,5102926.0,48.9399248202041,2048160.0,19.643,-0.957630846912828,8378759.0,80.357,0.956881701946259,9.0,77.7777786254883,71.0144958496094,87.4396133422852,0.109558649361134,5.948200225830078
50,GTM,100.13,107.89,120.25,-1.21014869213104,10.0,11.3207550048828,4.71698093414307,19.8113212585449,0.166050881147385,97.7,99.1,20.119276,10.1066645021426,-0.907798588275909,7.0,16.5094337463379,8.96226406097412,33.4905662536621,0.263209640979767,80.0,81.10625,10.7,2307.0,132.907889820224,-0.262850880622864,6.0,36.7924537658691,22.6415100097656,50.0,0.233049780130386,-1.12746357917786,11.0,13.2075471878052,7.07547187805176,21.698112487793,0.169349133968353,-0.291810005903244,7.0,41.5094337463379,26.4150943756104,54.2452812194824,0.225545197725296,6.0,26.0,-9128.0,63.163,20.861,6.767,71.754,68.674,65.697,2.354,72.591535,60.230191,10.3101586941261,10.871100585455,2770834.0,31.6034374351978,2852311.0,33.20355809351,5623145.0,32.3953334661891,10.8282659301305,11.3733422006727,10.4650128109412,10.9591153073823,10.3251370603725,10.7815854517355,5523817.0,63.0032744927632,5358311.0,62.3757305165301,10882128.0,62.6927044232687,9.98226006682127,10.3838517642974,9.05553190453033,9.33699464007612,7.90687982989902,8.09627865036317,6.62432116102532,6.7036020867161,5.58401814978566,5.44101971835515,4.49787579028912,4.12629096279896,3.60663526091593,3.1079133529742,2.98581526526298,2.42899117180349,2.43480000386109,1.96920271740995,1.94122955078548,1.65715103620703,472857.0,5.39328807203906,379756.0,4.42071138995997,852613.0,4.91196211054215,1.40287933017634,1.16725243120499,0.916970034058586,0.753002890189447,1.13220915701866,0.843305032358503,1.039,59.5081954558888,7.83498411340135,51.6732113424874,1.43986849494773,17357886.0,8767508.0,50.5102301581021,8590378.0,49.4897698418979,8216182.0,47.334,2.24245295466499,9141704.0,52.666,-0.522613763809204,11.0,33.8164253234863,28.019323348999,37.6811599731445,0.127993568778038,6.262199878692627
51,HKG,101.49,141.66,149.97,1.61076176166534,9.0,92.4528274536133,89.1509399414062,95.7547149658203,0.162904232740402,100.0,100.0,41.8836784,48.9255047527693,1.58966255187988,6.0,95.7547149658203,82.5471725463867,98.5849075317383,0.265472203493118,60.0,40.025,49.2,932322.0,126913.87266713,0.5749272108078,6.0,65.5660400390625,50.4716987609863,83.0188674926758,0.257859170436859,1.27816295623779,9.0,87.7358474731445,82.5471725463867,91.9811325073242,0.168175846338272,1.58980143070221,6.0,93.8679275512695,84.9056625366211,99.5283050537109,0.247683867812157,6.0,49.0,19999.0,1.571,4.4,8.7,86.77,83.6609756097561,80.7,0.701,94.994296,90.222998,3.34862285365641,4.21894006119345,425294.0,10.7356674365903,459221.0,13.5679980894797,884516.0,12.0406163016692,3.77243161810734,4.77976413537219,3.61461296482651,4.56929389291406,3.23543715284106,3.93372419007938,2739141.0,69.1439090195954,2218503.0,65.5471342340486,4957645.0,67.486755336089,3.85778517547126,4.76809871639816,5.5455422018494,6.42739950422694,6.80764571761368,6.8457170812745,8.36328672852468,6.71809305033752,8.65422424585786,6.63826100918481,8.29207209812762,6.64098535547937,8.18201875153522,6.8222123488821,8.36173912268329,8.00540463932988,7.84415782509132,8.74723833885593,6.31747561468428,7.08380755797423,797072.0,20.1204235438143,706868.0,20.8848676764717,1503940.0,20.4726283622418,5.01119723778357,5.58280867930358,2.95078910564725,3.31022565992217,5.84096158569923,4.90802577927172,1.077,48.1772293094806,30.335774344472,17.8414549650086,-0.907914524343304,7346100.0,3961508.0,53.9266764723359,3384592.0,46.0733235276641,0.0,0.0,-0.907914524343304,7346100.0,100.0,-0.400526106357574,9.0,35.2657012939453,30.917875289917,40.0966186523438,0.13940155506134,5.424799919128418
52,HND,102.27,107.0,117.36,-1.00228834152222,12.0,17.9245281219482,8.49056625366211,24.5283012390137,0.151390507817268,100.0,94.4,23.4505939,10.9936151769151,-0.86729633808136,9.0,19.3396224975586,9.90566062927246,33.4905662536621,0.245784491300583,90.0,79.175,3.96,1344.0,128.823735773316,-0.568361818790436,6.0,25.4716987609863,15.0943393707275,41.5094337463379,0.233049780130386,-1.0175416469574,13.0,17.4528293609619,9.43396186828613,23.5849056243896,0.15998487174511,-0.485292732715607,9.0,33.4905662536621,20.7547168731689,45.2830200195312,0.199526324868202,5.0,31.0,-5374.0,71.333,20.85,5.404,73.157,70.728,68.461,2.34,78.305907,68.595053,10.029395961344,10.3096070626732,1533569.0,29.688643250888,1608690.0,30.5407705652591,3142259.0,30.1188662609709,9.77868477731753,10.0595479248215,9.88056251222654,10.1716155777645,10.0925069192163,10.3760161173903,3389759.0,65.6229772671813,3455278.0,65.5979738593609,6845036.0,65.6103535181318,9.9617936715003,10.1859396577485,9.10317489740356,9.25209317619435,8.08242291098132,8.18260933288327,7.21393095022356,7.28969421838745,6.32838354348863,6.37095968867861,5.16599004685989,5.08164061120631,4.01653816843289,3.76406256348064,3.15362165426017,2.84409401760353,2.50461450481468,2.25086447578803,1.92093494044291,1.7238826173445,242179.0,4.68837948193067,203386.0,3.86125557537997,445565.0,4.27078022089725,1.34061419545483,1.14955250776766,0.763690988229516,0.595839960632986,0.663139357803414,0.391980489634834,1.051,52.4149763419798,6.50931565590013,45.9056606860797,1.49211855882432,10432860.0,5165506.0,49.5118883987708,5267354.0,50.4881116012292,4214875.0,40.4,2.53445916918427,6217985.0,59.6,-0.49105179309845,12.0,34.2995185852051,28.9855079650879,38.164249420166,0.127690404653549,6.02209997177124
53,HRV,85.16,89.5,97.79,0.147807404398918,11.0,59.9056587219238,51.4150924682617,65.0943374633789,0.148565888404846,100.0,100.0,38.5095253,23.9317678381955,0.581313610076904,7.0,70.2830200195312,59.4339637756348,78.7735824584961,0.238453522324562,100.0,65.0125,31.6,115002.0,29826.9470627582,0.672563254833221,7.0,69.3396224975586,54.2452812194824,86.3207550048828,0.226557314395905,0.36779710650444,11.0,60.8490562438965,55.1886787414551,69.3396224975586,0.15204419195652,0.502549886703491,7.0,68.3962249755859,56.6037750244141,76.8867950439453,0.21532715857029,8.0,2.7,-2000.0,8.236,8.8,14.8,80.7,77.5756097560976,74.6,1.53,92.411465,82.869401,4.18489177400182,4.65285985002853,263860.0,13.341782285498,279154.0,14.8649034151113,543015.0,14.083638982398,4.37818574070021,4.90183592794849,4.77870477079597,5.31020763713424,4.57143133553506,5.11902457412992,1207428.0,61.0521847756815,1243239.0,66.2022169695982,2450668.0,63.5605774425718,5.09437955224584,5.80130817507539,5.5186733532706,6.36230030972369,5.69281206200789,6.49805913277366,6.34377641557235,7.09506683511289,6.60926538860141,7.37496434102209,6.4163825827431,7.01384077756948,6.4093444765983,6.77772740239628,7.02623085230014,7.08691621159019,7.36988875680683,7.07300921020458,7.22216108556136,6.68142269133589,506410.0,25.6060329388205,355548.0,18.9328796152906,861959.0,22.3557835750303,6.22853045069275,5.1105173608281,4.54243240334395,3.15261023718314,7.61290899922242,3.98832932594343,1.06,57.3302462838704,35.1724101347061,22.1578361491642,-0.603521952188318,3855641.0,1977699.0,51.2936567917788,1877942.0,48.7063432082212,1610925.0,41.781,-0.0160809195781653,2244716.0,58.219,0.616291224956512,11.0,66.6666641235352,60.386474609375,71.0144958496094,0.102612741291523,6.125199794769287
